cgerfsx.f,"['TRANS', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'R', 'C', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['X', 'PARAMS']"
cpprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
csyrfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
dgbrfs.f,"['TRANS', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
zsprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
ztprfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'AP', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
sgerfs.f,"['TRANS', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
dgerfs.f,"['TRANS', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
cporfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
dpprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
zherfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
cgbrfsx.f,"['TRANS', 'EQUED', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['R', 'C', 'X', 'PARAMS']"
cgbrfs.f,"['TRANS', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
zporfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
ssyrfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['S', 'X', 'PARAMS']"
dsprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
cptrfs.f,"['UPLO', 'N', 'NRHS', 'D', 'E', 'DF', 'EF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dgbrfsx.f,"['TRANS', 'EQUED', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['R', 'C', 'X', 'PARAMS']"
zgtrfs.f,"['TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'DLF', 'DF', 'DUF', 'DU2', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
ctprfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'AP', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
csprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
spprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
zsyrfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
zpbrfs.f,"['UPLO', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
zsyrfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
cporfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
zhprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
ztrrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'A', 'LDA', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
sporfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
strrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'A', 'LDA', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",[]
spbrfs.f,"['UPLO', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
sgerfsx.f,"['TRANS', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'R', 'C', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['X', 'PARAMS']"
zptrfs.f,"['UPLO', 'N', 'NRHS', 'D', 'E', 'DF', 'EF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
cherfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
ssyrfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
dsyrfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
ssprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
dtrrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'A', 'LDA', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",[]
zporfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dgerfsx.f,"['TRANS', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'R', 'C', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['X', 'PARAMS']"
zgerfsx.f,"['TRANS', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'R', 'C', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['X', 'PARAMS']"
cgerfs.f,"['TRANS', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dgtrfs.f,"['TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'DLF', 'DF', 'DUF', 'DU2', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
csyrfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
sporfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['S', 'X', 'PARAMS']"
sgtrfs.f,"['TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'DLF', 'DF', 'DUF', 'DU2', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
ctbrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
dtbrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",[]
stbrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",[]
dtprfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'AP', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",[]
sptrfs.f,"['N', 'NRHS', 'D', 'E', 'DF', 'EF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'INFO']",['X']
zgbrfsx.f,"['TRANS', 'EQUED', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['R', 'C', 'X', 'PARAMS']"
dporfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
dsyrfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['S', 'X', 'PARAMS']"
zgbrfs.f,"['TRANS', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
stprfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'AP', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",[]
sgbrfs.f,"['TRANS', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
dptrfs.f,"['N', 'NRHS', 'D', 'E', 'DF', 'EF', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'INFO']",['X']
zherfs.f,"['UPLO', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
ztbrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
cherfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
zpprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dporfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['S', 'X', 'PARAMS']"
cgtrfs.f,"['TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'DLF', 'DF', 'DUF', 'DU2', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
zgerfs.f,"['TRANS', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
sgbrfsx.f,"['TRANS', 'EQUED', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['R', 'C', 'X', 'PARAMS']"
cpbrfs.f,"['UPLO', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
chprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dpbrfs.f,"['UPLO', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
ctrrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'A', 'LDA', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
